class,order,family,genus,species,adult_body_mass_g,maximum_longevity_y,litter_or_clutch_size_n,female_maturity_d,birth_or_hatching_weight_g
Aves,Anseriformes,Anatidae,Asarcornis,scutulata,3000.0,,9.663,,
Aves,Anseriformes,Anatidae,Aythya,affinis,788.5,18.8,9.955,455.101,30.8
Aves,Anseriformes,Anatidae,Aythya,americana,1056.25,22.6,9.296,365.0,37.6
Aves,Anseriformes,Anatidae,Aythya,australis,840.0,,11.0,,
Aves,Anseriformes,Anatidae,Aythya,baeri,696.25,,8.5,363.468,
Aves,Anseriformes,Anatidae,Aythya,collaris,730.0,20.417,9.0,364.234,29.3
Aves,Anseriformes,Anatidae,Aythya,ferina,853.5,23.2,8.8,365.0,44.0
Aves,Anseriformes,Anatidae,Aythya,fuligula,701.5,45.25,9.6,365.0,34.1
Aves,Anseriformes,Anatidae,Aythya,innotata,685.0,,,,
Aves,Anseriformes,Anatidae,Aythya,marila,959.0,22.1,9.4,455.101,44.9
Aves,Anseriformes,Anatidae,Aythya,novaeseelandiae,684.5,,6.5,,
Aves,Anseriformes,Anatidae,Aythya,nyroca,574.0,9.0,9.0,363.468,28.8
Aves,Anseriformes,Anatidae,Aythya,valisineria,1218.67,29.5,9.0,301.734,44.7
Aves,Anseriformes,Anatidae,Biziura,lobata,1697.5,,2.8,,
Aves,Anseriformes,Anatidae,Branta,bernicla,1347.25,28.833,4.0,730.0,44.5
Aves,Anseriformes,Anatidae,Branta,canadensis,3984.5,42.0,5.15,730.0,102.0
Aves,Anseriformes,Anatidae,Branta,hutchinsii,3661.67,42.0,5.15,730.0,102.0
Aves,Anseriformes,Anatidae,Branta,leucopsis,1708.5,28.167,4.5,730.0,60.0
Aves,Anseriformes,Anatidae,Branta,ruficollis,1242.0,,5.5,,
Aves,Anseriformes,Anatidae,Branta,sandvicensis,2090.0,42.0,4.0,912.0,90.8
Aves,Anseriformes,Anatidae,Bucephala,albeola,400.0,18.7,8.401,728.468,23.8
Aves,Anseriformes,Anatidae,Bucephala,clangula,895.93,18.417,9.5,730.0,36.3
Aves,Anseriformes,Anatidae,Bucephala,islandica,978.58,18.0,9.5,728.468,37.5
Aves,Anseriformes,Anatidae,Cairina,moschata,2228.0,,11.0,,47.0
Aves,Anseriformes,Anatidae,Callonetta,leucophrys,321.0,,8.75,,
Aves,Anseriformes,Anatidae,Camptorhynchus,histrionicus,750.0,,,,
Aves,Anseriformes,Anatidae,Camptorhynchus,labradorius,864.0,,,,
Aves,Anseriformes,Anatidae,Cereopsis,novaehollandiae,3770.0,28.1,4.24,,
Aves,Anseriformes,Anatidae,Chen,caerulescens,2630.75,27.5,4.2,730.5,87.5
Aves,Anseriformes,Anatidae,Chen,canagica,2718.0,12.0,4.95,727.702,81.8
Aves,Anseriformes,Anatidae,Chen,rossii,1597.5,22.5,4.0,739.335,65.1
Aves,Anseriformes,Anatidae,Chenonetta,jubata,812.5,,9.7,,
Aves,Anseriformes,Anatidae,Chloephaga,hybrida,2327.0,,5.0,,
Aves,Anseriformes,Anatidae,Chloephaga,melanoptera,3090.0,,7.333,,
Aves,Anseriformes,Anatidae,Chloephaga,picta,2930.0,,6.3,,
Aves,Anseriformes,Anatidae,Chloephaga,poliocephala,2227.75,,5.0,,
Aves,Anseriformes,Anatidae,Chloephaga,rubidiceps,2000.0,,6.0,,
Aves,Anseriformes,Anatidae,Clangula,hyemalis,814.0,22.7,7.5,728.468,27.75
Aves,Anseriformes,Anatidae,Coscoroba,coscoroba,4050.0,,6.0,,
Aves,Anseriformes,Anatidae,Cyanochen,cyanoptera,1520.0,,6.698,726.936,52.0
Aves,Anseriformes,Anatidae,Cygnus,atratus,5656.0,40.0,5.5,821.0,
Aves,Anseriformes,Anatidae,Cygnus,buccinator,10300.0,32.5,5.2,1091.936,214.0
Aves,Anseriformes,Anatidae,Cygnus,columbianus,6350.0,24.1,4.0,1001.069,181.25
Aves,Anseriformes,Anatidae,Cygnus,cygnus,9413.0,26.5,4.921,1456.936,208.0
Aves,Anseriformes,Anatidae,Cygnus,melancoryphus,4275.0,30.0,5.517,730.5,
Aves,Anseriformes,Anatidae,Cygnus,olor,10230.0,70.0,5.95,1183.569,221.5
Aves,Anseriformes,Anatidae,Dendrocygna,arborea,1150.0,,9.286,,
Aves,Anseriformes,Anatidae,Dendrocygna,arcuata,776.67,,10.5,,
Aves,Anseriformes,Anatidae,Dendrocygna,autumnalis,826.5,8.2,13.75,365.0,30.8
Aves,Anseriformes,Anatidae,Dendrocygna,bicolor,743.0,11.167,10.0,364.234,29.0
Aves,Anseriformes,Anatidae,Dendrocygna,eytoni,792.0,,11.0,,
Aves,Anseriformes,Anatidae,Dendrocygna,guttata,800.0,,11.0,,
Aves,Anseriformes,Anatidae,Dendrocygna,javanica,525.0,,10.0,,
Aves,Anseriformes,Anatidae,Dendrocygna,viduata,674.0,15.0,8.0,,22.0
Aves,Anseriformes,Anatidae,Heteronetta,atricapilla,550.0,,2.0,,
Aves,Anseriformes,Anatidae,Histrionicus,histrionicus,561.25,14.6,5.9,545.968,31.45
Aves,Anseriformes,Anatidae,Hymenolaimus,malacorhynchos,832.67,,5.466,,
Aves,Anseriformes,Anatidae,Lophodytes,cucullatus,617.0,14.5,11.0,730.0,31.0
Aves,Anseriformes,Anatidae,Lophonetta,specularioides,949.0,,6.496,,
Aves,Anseriformes,Anatidae,Malacorhynchus,membranaceus,360.75,,6.9,,
Aves,Anseriformes,Anatidae,Marmaronetta,angustirostris,477.0,,10.5,363.468,
Aves,Anseriformes,Anatidae,Melanitta,americana,1052.2,17.917,8.5,819.335,44.1
Aves,Anseriformes,Anatidae,Melanitta,deglandi,1732.0,21.417,8.43,819.335,54.6
Aves,Anseriformes,Anatidae,Melanitta,fusca,1732.0,21.417,8.43,819.335,54.6
Aves,Anseriformes,Anatidae,Melanitta,nigra,1052.2,17.917,8.5,819.335,44.1
Aves,Anseriformes,Anatidae,Melanitta,perspicillata,1047.0,9.5,6.65,730.0,
Aves,Anseriformes,Anatidae,Merganetta,armata,391.75,,3.4,,
Aves,Anseriformes,Anatidae,Mergellus,albellus,630.0,10.0,8.0,726.936,
Aves,Anseriformes,Anatidae,Mergus,australis,898.0,,,,
Aves,Anseriformes,Anatidae,Mergus,cucullatus,613.5,11.25,10.75,726.936,
Aves,Anseriformes,Anatidae,Mergus,merganser,1462.5,14.833,9.8,730.0,46.2
Aves,Anseriformes,Anatidae,Mergus,octosetaceus,983.0,,,,
Aves,Anseriformes,Anatidae,Mergus,serrator,1042.58,21.333,9.1,728.468,46.5
Aves,Anseriformes,Anatidae,Mergus,squamatus,1164.0,,10.0,,
Aves,Anseriformes,Anatidae,Neochen,jubata,1250.0,,8.0,,
Aves,Anseriformes,Anatidae,Netta,erythrophthalma,783.0,6.667,8.85,,
Aves,Anseriformes,Anatidae,Netta,peposaca,1005.0,7.5,10.0,,
Aves,Anseriformes,Anatidae,Netta,rufina,1118.0,8.75,9.0,365.0,36.0
Aves,Anseriformes,Anatidae,Nettapus,auritus,272.5,,9.0,,16.4
Aves,Anseriformes,Anatidae,Nettapus,coromandelianus,347.0,,10.0,,
Aves,Anseriformes,Anatidae,Nettapus,pulchellus,305.5,,10.0,,
Aves,Anseriformes,Anatidae,Nomonyx,dominicus,359.25,,5.0,,
Aves,Anseriformes,Anatidae,Oxyura,australis,850.0,16.0,5.5,,
Aves,Anseriformes,Anatidae,Oxyura,ferruginea,560.0,13.6,8.0,365.0,44.0
Aves,Anseriformes,Anatidae,Oxyura,jamaicensis,550.0,13.6,8.0,365.0,44.0
Aves,Anseriformes,Anatidae,Oxyura,leucocephala,687.0,,7.0,,60.0
Aves,Anseriformes,Anatidae,Oxyura,maccoa,680.67,,5.9,,
Aves,Anseriformes,Anatidae,Oxyura,vittata,640.0,,4.0,,
Aves,Anseriformes,Anatidae,Plectropterus,gambensis,4480.0,11.3,9.5,,
Aves,Anseriformes,Anatidae,Polysticta,stelleri,842.0,23.0,7.0,819.335,42.5
Aves,Anseriformes,Anatidae,Pteronetta,hartlaubii,882.0,,9.0,363.468,28.0
Aves,Anseriformes,Anatidae,Rhodonessa,caryophyllacea,1076.5,,7.5,,
Aves,Anseriformes,Anatidae,Salvadorina,waigiuensis,467.25,,3.5,,
Aves,Anseriformes,Anatidae,Sarkidiornis,melanotos,2043.0,,10.25,,
Aves,Anseriformes,Anatidae,Sarkidiornis,sylvicola,2043.0,,10.25,,
Aves,Anseriformes,Anatidae,Somateria,fischeri,1543.75,18.0,4.5,908.67,
Aves,Anseriformes,Anatidae,Somateria,mollissima,2092.0,37.8,4.15,730.0,72.7
Aves,Anseriformes,Anatidae,Somateria,spectabilis,1650.0,18.917,4.7,819.335,42.8
Aves,Anseriformes,Anatidae,Speculanas,specularis,1531.0,,4.5,,
Aves,Anseriformes,Anatidae,Stictonetta,naevosa,855.0,,7.225,,
Aves,Anseriformes,Anatidae,Tachyeres,brachypterus,3565.0,,7.01,,
Aves,Anseriformes,Anatidae,Tachyeres,leucocephalus,3103.5,,4.607,,
Aves,Anseriformes,Anatidae,Tachyeres,patachonicus,2636.5,,6.889,,
Aves,Anseriformes,Anatidae,Tachyeres,pteneres,4688.5,10.2,6.555,,
Aves,Anseriformes,Anatidae,Tadorna,cana,1378.0,10.083,9.75,,56.5
Aves,Anseriformes,Anatidae,Tadorna,ferruginea,1240.0,,8.5,726.936,48.0
Aves,Anseriformes,Anatidae,Tadorna,radjah,865.0,,9.0,,
Aves,Anseriformes,Anatidae,Tadorna,tadorna,1094.0,24.8,8.95,730.0,47.0
Aves,Anseriformes,Anatidae,Tadorna,tadornoides,1364.0,8.25,10.2,,
Aves,Anseriformes,Anatidae,Tadorna,variegata,1415.0,11.167,9.0,,
Aves,Anseriformes,Anatidae,Thalassornis,leuconotus,707.5,,7.0,,54.0
Aves,Anseriformes,Anhimidae,Anhima,cornuta,3125.0,,4.0,,
Aves,Anseriformes,Anhimidae,Chauna,chavaria,2603.5,,3.95,,
Aves,Anseriformes,Anhimidae,Chauna,torquata,3450.0,,4.0,908.67,
Aves,Anseriformes,Anseranatidae,Anseranas,semipalmata,2071.0,32.0,8.0,730.5,
Aves,Apodiformes,Aegothelidae,Aegotheles,affinis,47.25,,,,
Aves,Apodiformes,Aegothelidae,Aegotheles,albertisi,37.1,,,,
Aves,Apodiformes,Aegothelidae,Aegotheles,archboldi,32.8,,,,
Aves,Apodiformes,Aegothelidae,Aegotheles,bennettii,47.25,,,,
Aves,Apodiformes,Aegothelidae,Aegotheles,crinifrons,136.0,,,,
Aves,Apodiformes,Aegothelidae,Aegotheles,cristatus,44.12,,3.265,,
Aves,Apodiformes,Aegothelidae,Aegotheles,insignis,79.5,,,,
Aves,Apodiformes,Aegothelidae,Aegotheles,tatei,52.0,,,,
Aves,Apodiformes,Aegothelidae,Aegotheles,wallacii,49.5,,,,
Aves,Apodiformes,Apodidae,Aerodramus,amelis,10.68,,1.4,,
Aves,Apodiformes,Apodidae,Aerodramus,bartschi,7.32,,,,
Aves,Apodiformes,Apodidae,Aerodramus,brevirostris,12.5,,2.0,,
Aves,Apodiformes,Apodidae,Aerodramus,elaphrus,11.3,,1.5,,
Aves,Apodiformes,Apodidae,Aerodramus,francicus,9.28,,2.0,,
Aves,Apodiformes,Apodidae,Aerodramus,fuciphagus,10.7,,2.0,,
Aves,Apodiformes,Apodidae,Aerodramus,germani,11.22,,2.0,,
Aves,Apodiformes,Apodidae,Aerodramus,hirundinaceus,10.1,,1.0,,
Aves,Apodiformes,Apodidae,Aerodramus,inquietus,,,2.0,,
Aves,Apodiformes,Apodidae,Aerodramus,maximus,16.8,,1.0,,
Aves,Apodiformes,Apodidae,Aerodramus,mearnsi,11.4,,,,
Aves,Apodiformes,Apodidae,Aerodramus,papuensis,20.15,,,,
Aves,Apodiformes,Apodidae,Aerodramus,pelewensis,,,1.0,,
Aves,Apodiformes,Apodidae,Aerodramus,salangana,10.05,,2.0,,
Aves,Apodiformes,Apodidae,Aerodramus,sawtelli,8.6,,2.0,,
Aves,Apodiformes,Apodidae,Aerodramus,spodiopygius,9.3,,1.7,,
Aves,Apodiformes,Apodidae,Aerodramus,terraereginae,11.88,,1.0,,
Aves,Apodiformes,Apodidae,Aerodramus,unicolor,11.7,,2.0,,
Aves,Apodiformes,Apodidae,Aerodramus,vanikorensis,10.68,,1.4,,
Aves,Apodiformes,Apodidae,Aerodramus,vulcanorum,12.62,,2.0,,
Aves,Apodiformes,Apodidae,Aerodramus,whiteheadi,14.0,,,,
Aves,Apodiformes,Apodidae,Aeronautes,andecolus,16.62,,,,
Aves,Apodiformes,Apodidae,Aeronautes,montivagus,20.1,,,,
Aves,Apodiformes,Apodidae,Aeronautes,saxatalis,31.95,10.0,4.35,,
Aves,Apodiformes,Apodidae,Apus,acuticauda,,,2.9,,
Aves,Apodiformes,Apodidae,Apus,affinis,24.4,,2.4,,
Aves,Apodiformes,Apodidae,Apus,alexandri,23.35,,2.0,,
Aves,Apodiformes,Apodidae,Apus,apus,39.0,21.083,2.3,728.468,2.9
Aves,Apodiformes,Apodidae,Apus,balstoni,40.3,21.083,2.0,728.468,2.9
Aves,Apodiformes,Apodidae,Apus,barbatus,40.1,21.083,2.0,728.468,2.9
Aves,Apodiformes,Apodidae,Apus,batesi,,,2.0,,
Aves,Apodiformes,Apodidae,Apus,berliozi,38.85,,2.0,,
Aves,Apodiformes,Apodidae,Apus,bradfieldi,42.4,,2.0,,
Aves,Apodiformes,Apodidae,Apus,caffer,22.1,10.0,2.0,726.936,
Aves,Apodiformes,Apodidae,Apus,cooki,44.42,,2.5,,
Aves,Apodiformes,Apodidae,Apus,horus,24.75,,2.3,,
Aves,Apodiformes,Apodidae,Apus,leuconyx,44.42,,2.0,,
Aves,Apodiformes,Apodidae,Apus,niansae,40.05,21.083,2.35,728.468,2.9
Aves,Apodiformes,Apodidae,Apus,nipalensis,24.58,,2.4,,
Aves,Apodiformes,Apodidae,Apus,pacificus,44.42,,2.0,,
Aves,Apodiformes,Apodidae,Apus,pallidus,41.9,,2.45,,
Aves,Apodiformes,Apodidae,Apus,salimalii,44.42,,2.0,,
Aves,Apodiformes,Apodidae,Apus,sladeniae,40.1,21.083,2.0,728.468,2.9
Aves,Apodiformes,Apodidae,Apus,unicolor,23.35,,2.0,,
Aves,Apodiformes,Apodidae,Chaetura,brachyura,18.75,,4.0,,
Aves,Apodiformes,Apodidae,Chaetura,chapmani,23.85,,2.25,,
Aves,Apodiformes,Apodidae,Chaetura,cinereiventris,14.4,,2.9,,
Aves,Apodiformes,Apodidae,Chaetura,egregia,14.9,,2.9,,
Aves,Apodiformes,Apodidae,Chaetura,fumosa,17.17,,,,
Aves,Apodiformes,Apodidae,Chaetura,martinica,12.6,,,,
Aves,Apodiformes,Apodidae,Chaetura,meridionalis,21.95,,3.75,,
Aves,Apodiformes,Apodidae,Chaetura,pelagica,23.5,15.0,4.5,365.0,1.25
Aves,Apodiformes,Apodidae,Chaetura,spinicaudus,15.7,,,,
Aves,Apodiformes,Apodidae,Chaetura,vauxi,18.23,5.1,4.0,365.125,1.5
Aves,Apodiformes,Apodidae,Chaetura,viridipennis,23.85,,2.25,,
Aves,Apodiformes,Apodidae,Collocalia,dodgei,6.1,,2.0,,
Aves,Apodiformes,Apodidae,Collocalia,esculenta,6.85,,2.0,,
Aves,Apodiformes,Apodidae,Collocalia,gigas,36.5,,,,
Aves,Apodiformes,Apodidae,Collocalia,linchi,6.1,,2.0,,
Aves,Apodiformes,Apodidae,Collocalia,troglodytes,5.48,,,,
Aves,Apodiformes,Apodidae,Cypseloides,cherriei,22.3,,1.0,,
Aves,Apodiformes,Apodidae,Cypseloides,cryptus,35.02,,1.0,,
Aves,Apodiformes,Apodidae,Cypseloides,fumigatus,42.0,,1.0,,
Aves,Apodiformes,Apodidae,Cypseloides,lemosi,28.1,,,,
Aves,Apodiformes,Apodidae,Cypseloides,niger,42.45,16.1,1.0,365.0,3.3
Aves,Apodiformes,Apodidae,Cypseloides,senex,83.41,,,,
Aves,Apodiformes,Apodidae,Cypseloides,storeri,39.5,,,,
Aves,Apodiformes,Apodidae,Cypsiurus,balasiensis,13.6,,2.0,,
Aves,Apodiformes,Apodidae,Cypsiurus,parvus,13.6,,2.4,,
Aves,Apodiformes,Apodidae,Hirundapus,caudacutus,113.1,,3.7,,
Aves,Apodiformes,Apodidae,Hirundapus,celebensis,183.25,,,,
Aves,Apodiformes,Apodidae,Hirundapus,cochinchinensis,83.42,,,,
Aves,Apodiformes,Apodidae,Hirundapus,giganteus,127.75,,3.95,,
Aves,Apodiformes,Apodidae,Hydrochous,gigas,35.8,,,,
Aves,Apodiformes,Apodidae,Mearnsia,novaeguineae,33.3,,,,
Aves,Apodiformes,Apodidae,Mearnsia,picina,42.5,,,,
Aves,Apodiformes,Apodidae,Neafrapus,boehmi,14.02,,3.0,,
Aves,Apodiformes,Apodidae,Neafrapus,cassini,40.0,,,,
Aves,Apodiformes,Apodidae,Panyptila,cayennensis,21.22,,2.5,,
Aves,Apodiformes,Apodidae,Panyptila,sanctihieronymi,48.6,,,,
Aves,Apodiformes,Apodidae,Rhaphidura,leucopygialis,13.62,,,,
Aves,Apodiformes,Apodidae,Rhaphidura,sabini,17.77,,2.5,,
Aves,Apodiformes,Apodidae,Schoutedenapus,myoptilus,23.0,,2.0,,
Aves,Apodiformes,Apodidae,Streptoprocne,biscutata,106.0,,,,
Aves,Apodiformes,Apodidae,Streptoprocne,phelpsi,21.62,,,,
Aves,Apodiformes,Apodidae,Streptoprocne,rutila,20.6,,2.0,,
Aves,Apodiformes,Apodidae,Streptoprocne,semicollaris,175.0,,2.0,,
Aves,Apodiformes,Apodidae,Streptoprocne,zonaris,86.67,,2.0,,
Aves,Apodiformes,Apodidae,Tachornis,furcata,6.5,,,,
Aves,Apodiformes,Apodidae,Tachornis,phoenicobia,10.1,,4.0,,
Aves,Apodiformes,Apodidae,Tachornis,squamata,10.3,,3.0,,
Aves,Apodiformes,Apodidae,Tachymarptis,aequatorialis,92.8,,1.5,,
Aves,Apodiformes,Apodidae,Tachymarptis,melba,97.83,26.0,2.6,728.468,
Aves,Apodiformes,Apodidae,Telacanthura,melanopygia,52.0,,,,
Aves,Apodiformes,Apodidae,Telacanthura,ussheri,32.65,,4.0,,
Aves,Apodiformes,Apodidae,Zoonavena,sylvatica,,,3.95,,
Aves,Apodiformes,Apodidae,Zoonavena,thomensis,8.0,,2.75,,
Aves,Apodiformes,Hemiprocnidae,Hemiprocne,comata,20.76,,1.0,,
Aves,Apodiformes,Hemiprocnidae,Hemiprocne,coronata,30.0,,1.0,,
Aves,Apodiformes,Hemiprocnidae,Hemiprocne,longipennis,42.8,,,,
Aves,Apodiformes,Hemiprocnidae,Hemiprocne,mystacea,69.0,,1.0,,
Aves,Apodiformes,Trochilidae,Abeillia,abeillei,2.7,,2.0,,
Aves,Apodiformes,Trochilidae,Adelomyia,melanogenys,4.08,,2.0,,
Aves,Apodiformes,Trochilidae,Aglaeactis,castelnaudii,6.7,,,,
Aves,Apodiformes,Trochilidae,Aglaeactis,cupripennis,7.6,,2.0,,
Aves,Apodiformes,Trochilidae,Aglaeactis,pamela,5.5,,,,
Aves,Apodiformes,Trochilidae,Aglaiocercus,berlepschi,4.9,,,,
Aves,Apodiformes,Trochilidae,Aglaiocercus,coelestis,5.7,,,,
Aves,Apodiformes,Trochilidae,Aglaiocercus,kingii,4.9,,,,
Aves,Apodiformes,Trochilidae,Amazilia,amabilis,4.2,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,amazilia,4.3,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,beryllina,4.65,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,boucardi,4.5,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,brevirostris,4.47,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,candida,3.78,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,castaneiventris,5.0,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,chionogaster,5.1,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,cyanifrons,5.0,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,cyanocephala,5.35,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,cyanura,4.2,,,,
Aves,Apodiformes,Trochilidae,Amazilia,decora,4.3,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,edward,4.65,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,fimbriata,4.9,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,franciae,4.95,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,lactea,5.0,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,leucogaster,4.65,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,luciae,,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,rosenbergi,3.58,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,rutila,4.9,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,saucerottei,4.5,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,tobaci,4.72,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,tzacatl,5.05,7.0,2.0,363.468,
Aves,Apodiformes,Trochilidae,Amazilia,versicolor,4.1,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,violiceps,5.1,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,viridicauda,5.95,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,viridifrons,5.85,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,viridigaster,3.95,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,wagneri,5.85,,2.0,,
Aves,Apodiformes,Trochilidae,Amazilia,yucatanensis,3.86,11.167,2.0,,
Aves,Apodiformes,Trochilidae,Androdon,aequatorialis,7.3,,,,
Aves,Apodiformes,Trochilidae,Anthracothorax,dominicus,5.95,,2.0,,
Aves,Apodiformes,Trochilidae,Anthracothorax,mango,8.3,,2.0,,
Aves,Apodiformes,Trochilidae,Anthracothorax,nigricollis,7.1,,2.0,,
Aves,Apodiformes,Trochilidae,Anthracothorax,prevostii,7.0,,2.0,,
Aves,Apodiformes,Trochilidae,Anthracothorax,viridigula,8.28,,2.0,,
Aves,Apodiformes,Trochilidae,Anthracothorax,viridis,6.75,,2.0,,
Aves,Apodiformes,Trochilidae,Aphantochroa,cirrochloris,7.7,,2.0,,
Aves,Apodiformes,Trochilidae,Archilochus,alexandri,3.45,11.0,2.0,365.0,
Aves,Apodiformes,Trochilidae,Archilochus,colubris,3.14,9.1,2.0,364.234,0.62
Aves,Apodiformes,Trochilidae,Atthis,ellioti,2.62,,,,
Aves,Apodiformes,Trochilidae,Atthis,heloisa,2.28,,,,
Aves,Apodiformes,Trochilidae,Augastes,lumachella,4.0,,,,
Aves,Apodiformes,Trochilidae,Augastes,scutatus,3.0,,,,
Aves,Apodiformes,Trochilidae,Avocettula,recurvirostris,4.2,,2.0,,
Aves,Apodiformes,Trochilidae,Basilinna,leucotis,3.6,,2.0,363.468,
Aves,Apodiformes,Trochilidae,Basilinna,xantusii,3.45,,2.0,,
Aves,Apodiformes,Trochilidae,Boissonneaua,flavescens,8.2,,2.0,,
Aves,Apodiformes,Trochilidae,Boissonneaua,jardini,9.25,,2.0,,
Aves,Apodiformes,Trochilidae,Boissonneaua,matthewsii,7.5,,2.0,,
Aves,Apodiformes,Trochilidae,Calliphlox,amethystina,3.0,,2.0,,
Aves,Apodiformes,Trochilidae,Calliphlox,bryantae,3.5,,2.0,,
Aves,Apodiformes,Trochilidae,Calliphlox,evelynae,2.4,,,,
Aves,Apodiformes,Trochilidae,Calliphlox,mitchellii,3.1,,,,
Aves,Apodiformes,Trochilidae,Calothorax,lucifer,3.3,4.1,2.0,,
Aves,Apodiformes,Trochilidae,Calothorax,pulcher,2.6,,,,
Aves,Apodiformes,Trochilidae,Calypte,anna,4.4,8.5,2.0,364.234,
Aves,Apodiformes,Trochilidae,Calypte,costae,3.12,9.167,2.0,,
Aves,Apodiformes,Trochilidae,Campylopterus,curvipennis,6.0,,,,
Aves,Apodiformes,Trochilidae,Campylopterus,duidae,6.32,,,,
Aves,Apodiformes,Trochilidae,Campylopterus,ensipennis,9.6,,2.0,,
Aves,Apodiformes,Trochilidae,Campylopterus,excellens,6.9,,,,
Aves,Apodiformes,Trochilidae,Campylopterus,falcatus,7.2,,,,
Aves,Apodiformes,Trochilidae,Campylopterus,hemileucurus,10.68,,2.0,,
Aves,Apodiformes,Trochilidae,Campylopterus,hyperythrus,6.2,,,,
Aves,Apodiformes,Trochilidae,Campylopterus,largipennis,8.48,,2.0,,
Aves,Apodiformes,Trochilidae,Campylopterus,pampa,6.0,,,,
Aves,Apodiformes,Trochilidae,Campylopterus,rufus,7.5,,2.0,,
Aves,Apodiformes,Trochilidae,Campylopterus,villaviscensio,7.55,,,,
Aves,Apodiformes,Trochilidae,Chaetocercus,bombus,6.5,,,,
Aves,Apodiformes,Trochilidae,Chaetocercus,mulsant,4.03,,,,
Aves,Apodiformes,Trochilidae,Chalcostigma,herrani,5.8,,,,
Aves,Apodiformes,Trochilidae,Chalcostigma,ruficeps,3.4,,,,
Aves,Apodiformes,Trochilidae,Chalcostigma,stanleyi,5.52,,,,
Aves,Apodiformes,Trochilidae,Chalybura,buffonii,6.88,,,,
Aves,Apodiformes,Trochilidae,Chalybura,urochrysia,6.78,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorestes,notata,4.2,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,alice,,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,assimilis,2.78,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,auriceps,2.7,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,bracei,3.32,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,canivetii,2.72,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,forficatus,2.72,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,gibsoni,2.75,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,lucidus,3.5,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,maugaeus,3.68,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,melanorhynchus,2.75,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,mellisugus,2.72,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,olivaresi,3.7,,,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,poortmani,,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,ricordii,3.44,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,russatus,,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,stenurus,,,2.0,,
Aves,Apodiformes,Trochilidae,Chlorostilbon,swainsonii,4.03,,2.0,,
Aves,Apodiformes,Trochilidae,Chrysolampis,mosquitus,4.21,,2.0,,
Aves,Apodiformes,Trochilidae,Chrysuronia,oenone,5.15,,2.0,,
Aves,Apodiformes,Trochilidae,Clytolaema,rubricauda,7.9,,2.0,,
Aves,Apodiformes,Trochilidae,Coeligena,bonapartei,6.6,,,,
Aves,Apodiformes,Trochilidae,Coeligena,coeligena,6.67,,2.0,,
Aves,Apodiformes,Trochilidae,Coeligena,helianthea,6.65,,,,
Aves,Apodiformes,Trochilidae,Coeligena,iris,6.9,,,,
Aves,Apodiformes,Trochilidae,Coeligena,lutetiae,7.6,,2.0,,
Aves,Apodiformes,Trochilidae,Coeligena,orina,6.6,,,,
